,Match Datetime,campaign,Competition,Team name,sc_ra,sc_ca,sc_la,sc_md,sc_md_pic,Midfield,Right defence,Central defence,Left defence,Right attack,Central attack,Left attack,ISP attack,ISP defence,Tactic,Tactic skill,Average goals,Formation,Defender_number,Mid_number,Forward_number,Actual goals,Style of play,Total exp,spex,Orders,HomeOrAway,Team name_,Midfield_,Right defence_,Central defence_,Left defence_,Right attack_,Central attack_,Left attack_,ISP attack_,ISP defence_,Tactic_,Tactic skill_,Average goals_,Formation_,Defender_number_,Mid_number_,Forward_number_,Actual goals_,Style of play_,Total exp_,spex_,Orders_,HomeOrAway_,id,Opponent,Match Date,Tactic short,Match Type,T_C,Indiv Order
30,2026-02-13 20:00:00+01:00,92,World Cup,Italia,16.0038,18.8115,17.1269,18.291,15.3534,13.0,15.75,16.25,16.75,14.25,16.75,15.25,9.0,11.5,Normal,0,0,3-5-2,3,5,2,2,0,15,UHEUEUQHQQQWQE,103000300,N,Sverige,12.0,20.5,21.0,19.75,11.5,12.75,12.25,10.0,12.0,Play creatively,25,0,3-5-2,3,5,2,4,-10,16,UUEUEUQQUQQEQQ,2003000300,H,40032655,Sve,2026-02-13,N,WC3,bal,NN-O-NMNNNMNN-
31,2026-02-06 20:00:00+01:00,92,World Cup,Italia,14.8684,13.2164,14.8684,12.1247,10.1775,9.75,23.0,25.25,22.75,13.5,12.0,13.5,8.5,11.75,Counter-attacks,22,0,5-3-2,5,3,2,0,-10,15,UUUUUHQEQEQEQQ,3400000000,A,Argentina,14.0,21.25,22.75,21.0,12.75,11.5,12.25,8.5,12.0,Normal,0,0,3-5-2,3,5,2,1,-10,20,ZTEQEUQpQQUUEH,200300,H,39851878,Arg,2026-02-06,CA,WC2,hardca,NMWNNNN-N-N-NN
32,2026-01-30 20:00:00+01:00,92,World Cup,Italia,15.1502,15.4308,15.1502,17.6601,14.8239,18.5,18.25,18.25,17.75,13.5,13.75,13.5,7.75,11.0,Normal,0,0,3-5-2,3,5,2,4,0,15,UHEUEUQHHQQWQE,103000300,A,Hellas,15.75,16.25,16.0,15.75,14.25,15.75,12.25,8.5,11.25,Normal,0,0,3-5-2,3,5,2,2,0,11,ZUEPEQQQUUQPUE,103000000,H,39851847,Hel,2026-01-30,N,WC2,bal,NN-O-NMNNNMNN-
33,2026-01-26 20:00:00+01:00,92,World Cup,Italia,18.803,21.8901,14.0321,16.049,13.4715,16.5,15.5,15.75,12.75,16.75,19.5,12.5,8.75,10.5,Normal,0,0,2-5-3,2,5,3,1,0,14,UUEEUEQHHQQQQP,30003000,H,Nippon,8.5,22.25,25.75,25.5,5.25,8.0,17.0,8.5,11.5,Counter-attacks,22,0,5-3-2,5,3,2,1,-10,12,UTTHUUEHEHQEWQ,2004024004,A,39851814,Nip,2026-01-26,N,WC2,bal,NN--N-MNNNMNNN
34,2026-01-23 20:00:00+01:00,92,World Cup,Italia,14.823,12.2575,13.3977,11.4036,9.5722,9.25,23.0,24.0,21.75,13.0,10.75,11.75,8.0,11.25,Counter-attacks,20,0,4-4-2,4,4,2,2,-10,13,UHUEUUQQEHQWQE,0,A,Nippon,16.5,17.25,17.5,17.5,12.5,13.25,11.0,9.25,11.0,Normal,0,0,3-5-2,3,5,2,1,-1,13,UUETEUZHQHQEQP,3000300,H,39851785,Nip,2026-01-23,CA,WC2,442ca,NNN-NNNN-NNNN-
35,2026-01-19 20:00:00+01:00,92,World Cup,Italia,16.3063,17.4506,16.0202,15.665,13.1492,14.0,17.5,16.75,17.0,14.25,15.25,14.0,8.25,10.75,Normal,0,0,3-5-2,3,5,2,0,0,14,UHEUEUQHHHQPQE,3000300,H,Hellas,6.75,24.5,25.75,24.5,14.75,8.0,14.5,8.5,12.0,Counter-attacks,21,0,5-3-2,5,3,2,0,-10,13,ZUQUUQUEEHQHEU,400200044,A,39851749,Hel,2026-01-19,N,WC2,bal,NN-N-NMNNNMNN-
36,2026-01-16 20:00:00+01:00,92,World Cup,Italia,17.3125,18.9613,17.0377,15.7628,13.2313,12.75,17.0,16.0,16.75,15.75,17.25,15.5,8.5,11.0,Normal,0,0,3-5-2,3,5,2,0,0,14,UHEUEUQHQHQPQE,3000300,H,Argentina,10.0,23.0,26.75,22.75,11.0,10.5,11.25,8.75,12.5,Counter-attacks,19,0,4-4-2,4,4,2,2,-10,19,ZUTEQTUQEUQHQE,300300,A,39851718,Arg,2026-01-16,N,WC2,bal,NN-N-NMNNNMNN-
37,2026-01-09 20:00:00+01:00,92,World Cup,Italia,10.9494,8.7097,13.6867,16.3023,13.6842,13.0,22.0,25.0,21.75,11.0,8.75,13.75,7.5,11.75,Pressing,11,0,4-5-1,4,5,1,0,-10,15,UUUEUHQHHQQEQE,300430,A,Sakartvelo,11.75,23.25,24.25,22.0,11.75,10.25,12.0,7.25,11.0,Pressing,12,0,4-5-1,4,5,1,0,-10,15,ZUUEPQQUUUUEQE,3400010000,H,39042392,Sak,2026-01-09,Pr,WC1,AoD,NNN-NNMNNWM-N-
38,2026-01-02 20:00:00+01:00,92,World Cup,Italia,17.0731,18.3666,16.2971,13.0611,10.9635,12.0,17.0,15.5,16.75,16.5,17.75,15.75,8.25,10.25,Normal,0,0,3-4-3,3,4,3,4,10,14,UHEUEHQHEHQPQQ,110000,H,Brunei,6.0,21.75,24.0,22.25,8.5,9.25,10.25,6.5,10.0,Counter-attacks,16,0,4-4-2,4,4,2,0,-10,10,ZUUEUQQEQQUEQW,2002222000,A,39042345,Bru,2026-01-02,N,WC1,343,NN-N-NNO-ONNNN
39,2025-12-26 20:00:00+01:00,92,World Cup,Italia,14.1891,13.4289,14.1891,14.6111,12.2646,10.5,21.5,24.5,22.0,14.0,13.25,14.0,8.25,11.5,Counter-attacks,18,0,4-4-2,4,4,2,1,-10,14,UUUEUHQHEHQEQW,0,A,Suriname,9.25,24.0,22.0,23.5,16.25,7.0,17.5,9.5,12.75,Counter-attacks,18,0,4-4-2,4,4,2,1,-10,14,ZUQEQZQEpHQHET,402024044,H,39042298,Sur,2025-12-26,CA,WC1,442ca,NNN-NNNN-NN-NN
