,Match Datetime,campaign,Competition,scaled midfield,sc_ra,sc_ca,sc_la,Team name,Midfield,Right defence,Central defence,Left defence,Right attack,Central attack,Left attack,ISP attack,ISP defence,Tactic,Tactic skill,Average goals,Formation,Defender_number,Mid_number,Forward_number,Actual goals,Style of play,Total exp,spex,Orders,HomeOrAway,Team name_,Midfield_,Right defence_,Central defence_,Left defence_,Right attack_,Central attack_,Left attack_,ISP attack_,ISP defence_,Tactic_,Tactic skill_,Average goals_,Formation_,Defender_number_,Mid_number_,Forward_number_,Actual goals_,Style of play_,Total exp_,spex_,Orders_,HomeOrAway_,id,Opponent,Match Date,Tactic short,Match Type,scaled_midfield,T_C,Indiv Order
85,2024-09-06 20:00:00+02:00,88,Nations Cup,10.2636,14.7362,14.228,14.7362,Liechtenstein,12.0,16.5,16.5,17.0,14.5,14.0,14.5,8.5,11.0,Normal,0,0,3-5-2,3,5,2,1,0,12,ZTEUEQQQHHUHEH,0.0,H,Tounes,13.5,17.25,17.75,17.5,13.75,13.25,7.5,8.25,11.25,Normal,0,0,3-5-2,3,5,2,4,0,11,ZHETEZZHSTTHEW,30000,A,34559731,Tou,2024-09-06,N,NC,10.263612898217934,bal,NN-N-NNNNNNN-N
86,2024-08-30 20:00:00+02:00,88,Nations Cup,10.0668,15.6025,14.6118,14.6118,Liechtenstein,11.0,17.25,16.5,15.25,15.75,14.75,14.75,8.25,10.75,Normal,0,0,3-5-2,3,5,2,1,0,12,ZQEUETUHHHQHEU,0.0,H,Honduras,10.75,17.25,18.0,17.75,14.0,13.75,13.0,8.5,10.5,Normal,0,0,3-5-2,3,5,2,3,1,16,ZUEHEUHQQQQWQE,0,A,34486347,Hon,2024-08-30,N,NC,10.066833804818122,bal,NN-N-NNNNNNN-N
87,2024-08-23 20:00:00+02:00,88,Nations Cup,10.7207,13.75,12.5,14.0,Liechtenstein,9.0,19.0,21.0,18.75,13.75,12.5,14.0,8.5,11.25,Normal,0,0,4-4-2,4,4,2,4,0,11,ZQUEUTUHEQQHEU,0.0,A,Puerto Rico,11.0,15.25,15.5,16.0,12.75,14.0,15.0,8.0,10.5,Normal,0,0,3-5-2,3,5,2,3,-3,13,ZQEPEHUZPHQPEU,100,H,34468793,Pue,2024-08-23,N,NC,10.72066706372841,bal,NNN-NNNN-NNN-N
88,2024-08-16 20:00:00+02:00,88,Friendly,,,,,Liechtenstein,8.5,15.75,15.75,16.25,11.25,11.75,9.25,5.75,9.25,Normal,0,0,3-5-2,3,5,2,0,0,8,ZTETEPTTUUHUEW,0.0,A,LÃ«tzebuerg,5.75,23.25,21.0,21.5,15.75,7.5,15.0,6.75,10.5,Counter-attacks,17,0,4-4-2,4,4,2,0,-10,9,ZHZEHUUUEHQUEH,443020044,H,34430733,LÃ«t,2024-08-16,N,F,,bal,NN-N-NNNNNNN-N
89,2024-08-09 20:00:00+02:00,88,Friendly,,,,,Liechtenstein,8.0,10.5,12.25,9.0,13.25,13.0,10.0,7.0,8.5,Normal,0,0,2-5-3,2,5,3,3,0,10,ZUEUEEUQHQHPPP,0.0,H,Barbados,7.25,13.75,16.5,17.25,12.0,10.5,11.75,7.75,10.0,Normal,0,0,3-5-2,3,5,2,3,0,10,UQEUEHUUpHQWET,3020002,A,34393856,Bar,2024-08-09,N,F,,bal,NN-N--NNNNNNNN
90,2024-08-02 20:00:00+02:00,88,Europe Cup,6.026,5.7699,3.934,9.7039,Liechtenstein,6.25,30.5,29.0,30.5,5.5,3.75,9.25,7.75,13.5,Counter-attacks,24,0,5-4-1,5,4,1,0,-10,11,ZUHHPZQUEHQEEU,2404222224.0,A,Italia,17.5,14.25,11.75,13.75,18.0,21.25,17.5,10.25,11.5,Normal,0,0,2-5-3,2,5,3,3,10,15,UHEEEUQHHHUPQU,30103000,H,34024785,Ita,2024-08-02,CA,CC,6.025961306255232,hardca,NDWNWDDD-DD--W
91,2024-07-26 20:00:00+02:00,88,Europe Cup,9.9371,18.2604,19.2891,17.4888,Liechtenstein,15.75,12.5,10.5,12.75,17.75,18.75,17.0,9.25,10.75,Normal,0,0,2-5-3,2,5,3,0,10,13,ZUEEEQHHHHHUHP,0.0,H,Danmark,8.75,24.5,27.75,21.75,14.75,13.0,7.25,9.0,12.0,Counter-attacks,24,0,5-3-2,5,3,2,2,-6,16,UUHUHQQHTEEUQE,3400211100,A,34024761,Dan,2024-07-26,N,CC,9.937094036779872,AoA,NN---NNNNNNNNN
92,2024-07-19 20:00:00+02:00,88,Europe Cup,10.9148,12.7131,12.978,11.6537,Liechtenstein,16.5,17.0,17.5,17.0,12.0,12.25,11.0,8.75,10.75,Play creatively,24,0,3-5-2,3,5,2,1,-10,15,ZUEHEQHHHTUPEU,3000300.0,H,Malta,5.75,24.5,29.0,25.5,12.0,6.5,11.5,8.75,13.0,Counter-attacks,20,0,5-3-2,5,3,2,0,-10,13,ZHPHQHUEQEQQEU,3404302044,A,34024737,Mal,2024-07-19,PC,CC,10.914762225002212,PC,NN-N-NMNNNMN-N
93,2024-07-12 20:00:00+02:00,88,Europe Cup,7.766,6.66,4.8669,15.6254,Liechtenstein,8.0,26.25,27.0,26.5,6.5,4.75,15.25,8.25,12.5,Counter-attacks,21,0,5-4-1,5,4,1,0,-10,11,ZPUPHQZEHHHEEU,2004022404.0,A,ÄŒeskÃ¡ republika,15.25,15.5,17.75,17.75,13.0,16.25,18.25,12.0,13.0,Normal,0,0,2-5-3,2,5,3,3,0,13,UEUEEUUUQUTUPQ,30140000,H,34024712,ÄŒes,2024-07-12,CA,CC,7.766006247501079,hardca,NDNNWND-DWN--W
94,2024-07-05 20:00:00+02:00,88,Europe Cup,11.1437,13.4956,20.1161,18.0791,Liechtenstein,17.5,10.25,13.25,13.25,13.25,19.75,17.75,8.0,9.5,Normal,0,0,2-5-3,2,5,3,1,10,12,ZEQEEPHHTHHPHU,30000000.0,H,San Marino,15.5,17.0,16.75,16.75,11.5,12.0,12.25,6.75,10.0,Normal,0,0,3-5-2,3,5,2,2,0,12,ZUEUEHQQTHQWEH,103000300,A,34024689,San,2024-07-05,N,CC,11.143677998913365,att,N-N--NMNNNNNNN
95,2024-06-28 20:00:00+02:00,88,Europe Cup,11.2545,14.8738,14.3609,15.1302,Liechtenstein,15.25,15.5,15.75,15.75,14.5,14.0,14.75,7.5,10.5,Normal,0,0,3-5-2,3,5,2,1,0,13,ZPEUEUHHTUHUEP,0.0,H,Italia,11.0,24.0,23.5,23.25,12.5,12.0,11.75,9.5,12.5,Counter-attacks,18,0,4-4-2,4,4,2,1,-10,13,UHUEHUQEHUHEQU,2402302300,A,34024666,Ita,2024-06-28,N,CC,11.25449201615872,bal,NN-N-NNNNNNN-N
96,2024-06-24 20:00:00+02:00,88,Europe Cup,9.1339,14.2176,7.9522,14.6995,Liechtenstein,10.0,24.25,23.75,18.75,14.75,8.25,15.25,7.75,10.75,Counter-attacks,19,0,4-4-2,4,4,2,0,-10,11,ZPQUEZHHEUHPEU,2000120044.0,A,Danmark,15.25,17.5,17.5,18.25,14.5,12.75,15.25,8.75,11.75,Normal,0,0,3-5-2,3,5,2,3,5,16,UQEHEUQHHUQQEU,100014300,H,34024640,Dan,2024-06-24,CA,CC,9.133855203627688,442ca,NDNN-NOD-NNW-W
97,2024-06-21 20:00:00+02:00,88,Europe Cup,9.3262,12.297,9.2855,11.5441,Liechtenstein,9.5,22.0,26.0,23.0,12.25,9.25,11.5,7.25,10.25,Counter-attacks,19,0,4-4-2,4,4,2,3,-10,11,ZPQEUZQHEHHUEW,102100.0,A,Malta,14.75,14.25,15.0,14.75,15.0,16.0,14.25,8.25,11.25,Normal,0,0,3-5-2,3,5,2,0,10,12,UHEPEHHQHHQPQE,1103000300,H,34024617,Mal,2024-06-21,CA,CC,9.326180500508835,442ca,NNN-NNON-DON-N
98,2024-06-17 20:00:00+02:00,88,Europe Cup,11.4305,11.7012,11.4411,12.2212,Liechtenstein,12.75,18.75,19.25,19.25,11.25,11.0,11.75,7.75,10.5,Normal,0,0,3-5-2,3,5,2,4,0,10,ZZEUEPUHHUHUEP,300.0,H,ÄŒeskÃ¡ republika,8.75,22.0,23.0,21.0,17.5,17.75,9.5,12.0,13.5,Counter-attacks,19,0,4-3-3,4,3,3,1,-10,16,UUUEUQUQUEEQUQ,2010000,A,34024592,ÄŒes,2024-06-17,N,CC,11.430485459850749,bal,NN-N-NNNNNMN-N
99,2024-06-14 20:00:00+02:00,88,Europe Cup,13.103,12.25,13.0,12.5,Liechtenstein,11.0,17.25,16.0,15.75,12.25,13.0,12.5,8.25,10.5,Play creatively,25,0,3-5-2,3,5,2,1,-10,14,ZZEUEUHHHUHWEU,103000300.0,A,San Marino,11.5,17.5,18.5,17.75,10.75,11.5,11.25,7.25,10.25,Normal,0,0,3-5-2,3,5,2,4,0,13,ZUEUEHQQQUHPEU,3000300,H,34024570,San,2024-06-14,PC,CC,13.103037522334724,PC,NN-O-NMNNNMN-N
100,2024-06-07 20:00:00+02:00,88,Friendly,,,,,Liechtenstein,8.5,14.25,12.75,9.75,8.25,7.75,9.0,6.75,9.0,Normal,0,0,4-4-2,4,4,2,0,0,11,ZHHQEQUEHUQHET,10000002.0,A,Deutschland,4.25,20.0,22.5,19.0,13.25,11.25,12.0,8.5,11.75,Counter-attacks,21,0,5-3-2,5,3,2,1,0,11,UQQHHPUEpETEQP,3400002000,H,34034791,Deu,2024-06-07,N,F,,bal,NNNO-NN-NNNN-D
101,2024-05-31 20:00:00+02:00,88,Friendly,,,,,Liechtenstein,8.0,17.75,22.0,20.0,4.25,8.0,17.25,7.25,10.25,Counter-attacks,15,0,4-4-2,4,4,2,3,-10,9,ZTTEUZEQpQUEWU,2000024104.0,A,Kenya,7.75,19.0,19.25,19.0,6.0,4.5,12.0,5.25,9.5,Pressing,10,0,4-5-1,4,5,1,0,-10,8,UHZETQQTHZQEEQ,2040002414,H,34003404,Ken,2024-05-31,CA,F,,442ca,NDN-NN-NDWO-NW
102,2024-05-24 20:00:00+02:00,86,Friendly,,,,,Liechtenstein,8.0,19.75,21.5,20.25,13.0,7.75,12.75,7.0,10.0,Counter-attacks,19,0,4-4-2,4,4,2,1,-10,10,ZUZEHTQUEHTHEU,3443000044.0,A,Cameroon,9.75,17.5,16.5,16.75,10.0,13.0,13.25,6.75,9.0,Normal,0,0,3-5-2,3,5,2,0,-2,10,UUEZEZQUZUUHEP,2000000000,H,33924522,Cam,2024-05-24,CA,F,,442ca,NMW-WMNN-NNW-W
103,2024-05-17 20:00:00+02:00,86,Friendly,,,,,Liechtenstein,7.5,18.0,24.5,18.25,4.0,7.75,8.0,6.75,10.5,Pressing,10,0,5-3-2,5,3,2,0,-10,9,ZTUHTZETEUQEHW,2000300300.0,A,Ireland,12.5,17.0,16.5,16.0,13.5,13.0,12.75,8.25,10.5,Normal,0,0,3-5-2,3,5,2,1,0,10,UPEUEZQZQQQUET,3000302,H,33450412,Ire,2024-05-17,Pr,F,,AoD,NDNNNM-N-NM-NN
104,2024-05-10 20:00:00+02:00,86,Friendly,,,,,Liechtenstein,8.5,20.25,19.75,19.5,12.5,6.25,7.25,6.75,10.5,Normal,0,0,4-5-1,4,5,1,1,-10,10,ZZUETHQHTUTUEE,402300034.0,A,Scotland,7.5,15.75,16.75,13.75,13.75,11.5,12.0,6.75,9.5,Normal,0,0,5-3-2,5,3,2,2,0,9,ZHQTHUUPEEQEUU,0,H,33385900,Sco,2024-05-10,N,F,,AoD,NNW-NDMNNNMW--
105,2024-05-03 20:00:00+02:00,86,World Cup,13.2702,6.6845,7.97,6.1703,Liechtenstein,12.75,19.5,19.75,18.5,6.5,7.75,6.0,7.5,11.5,Play creatively,26,0,4-5-1,4,5,1,1,-10,15,ZUHEURUUUUHEPE,2112300030.0,N,Latvija,13.5,11.25,14.0,14.25,13.25,20.5,17.25,9.75,11.25,Normal,0,0,2-5-3,2,5,3,2,5,15,ZEHEEHQpHTQWQH,1032013000,A,33298307,Lat,2024-05-03,PC,WC4,13.270159924641272,PC,NDO-ODMNNNM-N-
106,2024-04-29 20:00:00+02:00,86,World Cup,12.6041,14.6589,14.1534,10.8678,Liechtenstein,15.0,15.75,15.0,13.75,14.5,14.0,10.75,8.75,11.25,Play creatively,25,0,3-5-2,3,5,2,0,0,14,ZREUEHUUUHUEWH,2023003000.0,N,Suomi,7.5,23.25,25.5,23.0,18.5,7.75,16.5,9.75,13.25,Counter-attacks,18,0,4-4-2,4,4,2,1,-10,14,ZQHEHHHHEUUUEU,2002044044,H,33298289,Suo,2024-04-29,PC,WC4,12.604088071343144,PC,ND-N-DMNNMN-NN
107,2024-04-26 20:00:00+02:00,86,World Cup,11.49,4.9419,6.4245,5.6832,Liechtenstein,9.25,22.25,27.25,22.25,5.0,6.5,5.75,7.0,12.0,Pressing,16,0,4-5-1,4,5,1,0,-10,12,ZPPEURQUpUHEWE,2022302230.0,N,Nederland,13.5,16.75,21.5,16.75,13.0,15.75,13.25,10.5,12.75,Play creatively,27,0,3-5-2,3,5,2,1,-5,15,UUEUEUQUQZUPQE,3033000300,H,33298282,Ned,2024-04-26,Pr,WC4,11.490013525492092,AoD,NDN-DDMNDDM-N-
108,2024-04-19 20:00:00+02:00,86,World Cup,12.0508,14.1318,14.6191,14.3755,Liechtenstein,16.0,16.5,16.5,16.25,14.5,15.0,14.75,8.5,11.0,Normal,0,0,3-5-2,3,5,2,0,0,15,ZREHEUUUUHUUEW,3000300.0,N,Indonesia,11.0,22.5,22.75,23.75,6.75,5.0,15.75,7.5,11.25,Counter-attacks,19,0,4-5-1,4,5,1,0,-10,12,ZHPEHPQpTQQEEQ,2040020404,H,33216122,Ind,2024-04-19,N,WC3,12.050841511367947,bal,NN-N-NMNNNMN-N
109,2024-04-15 20:00:00+02:00,86,World Cup,11.7788,7.0798,7.0798,7.0798,Liechtenstein,10.75,20.5,27.75,21.5,7.5,7.5,7.5,7.75,12.0,Pressing,14,0,4-5-1,4,5,1,0,-10,14,ZUPEUQUUpUUEPE,3002322030.0,N,Belgium,15.25,12.0,15.25,15.0,13.75,21.0,18.75,10.5,11.0,Normal,0,0,2-5-3,2,5,3,1,3,18,ZEUEEUHHHUQUQU,30000000,A,33216107,Bel,2024-04-15,Pr,WC3,11.778755926560478,AoD,NMN-NDMDDNM-N-
110,2024-04-12 20:00:00+02:00,86,World Cup,9.4293,12.5433,9.8379,12.2973,Liechtenstein,7.75,21.0,23.75,21.75,12.75,10.0,12.5,8.25,11.5,Counter-attacks,17,0,4-4-2,4,4,2,3,-10,14,ZQUEHUUUEUUHEU,41000.0,N,Guam,11.75,15.75,16.0,17.5,13.25,16.0,14.75,9.0,11.75,Normal,0,0,3-5-2,3,5,2,0,0,18,UQEUEUQHQUHTEW,103000300,A,33216102,Gua,2024-04-12,CA,WC3,9.429349982095792,442ca,NNN-NNNW-ONN-N
111,2024-04-05 20:00:00+02:00,86,World Cup,11.0385,9.0135,7.5903,7.3531,Liechtenstein,18.25,22.25,24.75,21.0,9.5,8.0,7.75,7.75,12.25,Pressing,14,0,4-5-1,4,5,1,0,-10,13,ZUPEUQUUpUUEPE,2012302030.0,H,Brasil,18.25,13.75,12.5,10.5,20.25,22.0,14.25,10.25,11.5,Normal,0,0,2-5-3,2,5,3,0,10,14,UQEEHEUHHHQQQH,101003000,A,33038209,Bra,2024-04-05,Pr,WC2,11.038497982285,AoD,NDN-ODMNDNM-N-
112,2024-03-29 20:00:00+01:00,86,World Cup,8.4101,14.8874,14.8874,15.1165,Liechtenstein,8.25,16.5,17.75,16.5,16.25,16.25,16.5,8.25,11.0,Counter-attacks,18,0,4-4-2,4,4,2,1,5,16,ZUHEUQHUEUUHEU,11000.0,A,Palestine,15.75,14.0,16.25,14.0,7.0,13.5,7.5,10.5,11.0,Play creatively,25,0,3-5-2,3,5,2,2,10,13,ZUEUEQTpUHTEUU,3023200300,H,33038176,Pal,2024-03-29,CA,WC2,8.410132686134956,442ca,NNN-NNNO-ONN-N
113,2024-03-25 20:00:00+01:00,86,World Cup,11.0561,10.8329,9.4199,11.0684,Liechtenstein,16.0,18.25,19.25,18.5,11.5,10.0,11.75,8.75,11.75,Normal,0,0,3-5-2,3,5,2,2,0,16,ZQEHEUZUUHUHEP,103400300.0,H,Indonesia,11.5,18.5,18.25,18.25,11.0,13.0,10.75,9.75,11.25,Pressing,11,0,3-5-2,3,5,2,0,-10,12,ZHEHEPQTHZQQEW,3101300,A,33038144,Ind,2024-03-25,N,WC2,11.056127525006607,bal,NN-O-NMWNNMN-N
114,2024-03-22 20:00:00+01:00,86,World Cup,8.992,11.2565,10.3376,11.7159,Liechtenstein,8.25,21.0,23.25,20.75,12.25,11.25,12.75,9.0,11.5,Counter-attacks,18,0,4-4-2,4,4,2,2,-10,14,ZQUEHUUUEHZHEU,2002000000.0,A,Indonesia,13.0,16.5,16.0,16.5,13.75,13.5,18.0,9.0,11.0,Normal,0,0,3-4-3,3,4,3,3,0,11,ZUEHEPQHEQQPTQ,40020,H,33038112,Ind,2024-03-22,CA,WC2,8.992046605693012,442ca,NDN-NDNN-NNN-N
115,2024-03-18 20:00:00+01:00,86,World Cup,0.7524,0.7299,0.7299,0.7299,Liechtenstein,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,Play creatively,0,0,4-5-1,4,5,1,5,-10,15,ZUUEHQUHQUHEPE,2112300030.0,H,Palestine,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,Attack in wings,0,0,0-1-1,0,1,1,0,10,7,QEEEEEEHEEEQEE,44,A,33038103,Pal,2024-03-18,PC,WC2,0.7524108068287267,PC,NDO-ODMNNNM-N-
116,2024-03-15 20:00:00+01:00,86,World Cup,12.6324,8.4667,6.9726,8.2177,Liechtenstein,12.5,19.0,21.25,18.0,8.5,7.0,8.25,8.25,11.75,Play creatively,24,0,4-5-1,4,5,1,3,-10,15,ZQHEUUZHUUHEWE,113300030.0,A,Brasil,10.75,13.25,13.75,11.5,15.5,19.25,11.0,10.0,11.0,Normal,0,0,2-5-3,2,5,3,1,6,12,UQEEHEQQHZUUQH,34003000,H,33038057,Bra,2024-03-15,PC,WC2,12.632415418230758,PC,NNO-OMMNNNM-N-
117,2024-03-08 20:00:00+01:00,86,World Cup,11.6338,8.5631,7.8075,8.815,Liechtenstein,19.25,18.5,19.5,18.5,8.5,7.75,8.75,8.25,12.0,Play creatively,24,0,4-5-1,4,5,1,2,-6,15,ZUHEUQHUHHUEPE,2112300030.0,H,Rossiya,20.75,12.25,16.0,14.5,12.0,15.25,14.25,6.75,10.0,Normal,0,0,3-5-2,3,5,2,0,0,15,ZEPQEUQHSQHEQT,1103000302,A,32145713,Ros,2024-03-08,PC,WC1,11.63379514223642,PC,NDO-ODMNNNM-N-
118,2024-03-01 20:00:00+01:00,86,World Cup,12.9592,8.5887,7.2874,8.3285,Liechtenstein,12.75,19.25,21.75,20.5,8.25,7.0,8.0,8.0,11.75,Play creatively,24,0,4-5-1,4,5,1,2,-10,14,ZUHEUQHHUHUEWE,2102300030.0,A,Trinidad & Tobago,13.25,15.25,13.25,15.0,11.5,16.25,17.5,9.25,10.5,Normal,0,0,3-5-2,3,5,2,0,4,11,ZZEPETQHTZHUEP,3114100,H,32145665,Tri,2024-03-01,PC,WC1,12.959245788571996,PC,NDO-NDMNNNM-N-
119,2024-02-23 20:00:00+01:00,86,World Cup,9.0523,21.6297,9.8802,22.9648,Liechtenstein,13.5,13.25,12.0,14.25,20.25,9.25,21.5,9.25,11.5,Attack in wings,23,0,3-5-2,3,5,2,3,10,15,ZQEHEUZHUUUUEU,1011404144.0,H,Argentina,10.75,22.5,24.75,22.5,14.25,13.75,14.5,8.25,11.75,Counter-attacks,19,0,4-4-2,4,4,2,2,-10,15,ZTQEUUUUEQQQQE,0,A,32145616,Arg,2024-02-23,AOW,WC1,9.052324270003275,att,NO-N-OOWNWOW-W
120,2024-02-16 20:00:00+01:00,86,World Cup,10.3061,10.0338,5.6949,16.271,Liechtenstein,10.25,22.5,24.5,22.0,9.25,5.25,15.0,7.5,11.5,Counter-attacks,19,0,4-4-2,4,4,2,1,-10,14,ZUHEUPZUEUHUEU,2000044044.0,A,Oman,14.75,13.25,9.75,13.25,21.5,22.25,18.5,9.75,11.5,Normal,0,0,2-5-3,2,5,3,2,10,15,ZHEEEZUUHZQZUU,11110000,H,32145569,Oma,2024-02-16,CA,WC1,10.306122989249312,442ca,NDN-NNNW-WNW-W
121,2024-02-09 20:00:00+01:00,86,World Cup,10.5938,18.1197,11.7245,18.1197,Liechtenstein,16.0,15.25,14.0,15.25,17.0,11.0,17.0,9.0,11.0,Normal,0,0,3-5-2,3,5,2,0,0,13,ZUEHERZUQUUUEU,103004344.0,H,Sri Lanka,11.75,24.75,28.0,24.5,10.0,10.25,10.0,9.0,12.25,Counter-attacks,19,0,4-4-2,4,4,2,4,-10,14,ZHUEZZQQEQUUQE,300300,A,32145521,Sri,2024-02-09,N,WC1,10.5937987671341,bal,NN-O-NMNNWMW-W
122,2024-02-02 20:00:00+01:00,86,World Cup,8.7674,14.7769,10.1105,15.5547,Liechtenstein,9.0,20.5,22.75,20.0,14.25,9.75,15.0,9.0,11.75,Counter-attacks,20,0,4-4-2,4,4,2,0,-10,14,ZUHEURUQEUZUQE,2004000.0,A,Rossiya,9.0,26.5,24.0,26.0,16.5,5.5,11.25,5.25,10.75,Counter-attacks,20,0,4-4-2,4,4,2,3,-3,14,ZUZEPTQHpEQETH,440042042,H,32145472,Ros,2024-02-02,CA,WC1,8.767387704376532,442ca,NNN-NDNN-WNNN-
123,2024-01-26 20:00:00+01:00,86,World Cup,11.682,12.2491,14.5457,13.2698,Liechtenstein,13.5,14.0,14.5,15.5,12.0,14.25,13.0,8.75,10.75,Play creatively,23,0,3-5-2,3,5,2,1,-5,13,ZUEHERUQHUZEQP,123000300.0,H,Trinidad & Tobago,14.0,17.75,17.75,18.0,12.75,11.5,10.0,8.75,11.25,Normal,0,0,3-5-2,3,5,2,3,-1,11,ZTEPETHHpHZZEW,120020300,A,32145424,Tri,2024-01-26,PC,WC1,11.68200737533694,PC,NN-O-DMNNNM-NN
124,2024-01-19 20:00:00+01:00,86,World Cup,13.8043,13.7994,20.3085,12.2372,Liechtenstein,16.75,7.75,12.25,8.0,13.25,19.5,11.75,8.0,10.25,Attack in the middle,23,0,2-5-3,2,5,3,3,10,12,UEHEUEZHUQUWQU,1130113000.0,A,Argentina,14.75,10.75,13.0,14.0,15.0,23.25,21.0,8.75,10.75,Normal,0,0,2-5-3,2,5,3,2,10,14,ZEQEEUQUUUUUQQ,1030010000,H,32145377,Arg,2024-01-19,AIM,WC1,13.80434240847027,AoA,N-O-O-MNOOMNNN
125,2024-01-15 20:00:00+01:00,86,World Cup,10.7581,15.0626,14.8116,17.071,Liechtenstein,12.0,11.75,14.25,16.5,15.0,14.75,17.0,8.5,10.75,Normal,0,0,3-5-2,3,5,2,1,5,12,ZUEEHRUQHUZEQP,20004000.0,H,Oman,12.0,18.5,19.75,20.0,12.25,11.75,10.75,9.25,12.25,Normal,0,0,3-5-2,3,5,2,4,-6,14,ZZEUEZUHHPQUUE,10300300,A,32145330,Oma,2024-01-15,N,WC1,10.758103962212465,bal,NN--NDNNNWN-NN
126,2024-01-12 20:00:00+01:00,86,World Cup,8.9339,14.0681,10.8023,14.3193,Liechtenstein,7.5,20.5,22.5,20.5,14.0,10.75,14.25,8.25,11.25,Counter-attacks,19,0,4-4-2,4,4,2,1,-10,13,ZUHEURUQEUZEQU,2004000.0,A,Sri Lanka,10.5,16.75,17.0,18.0,14.0,16.5,15.0,9.25,11.5,Normal,0,0,3-4-3,3,4,3,1,0,14,ZZEUEZUUEUUQQU,3003000,H,32145280,Sri,2024-01-12,CA,WC1,8.933889219773674,442ca,NNN-NDNN-WN-NN
127,2024-01-05 20:00:00+01:00,86,Friendly,,,,,Liechtenstein,7.25,20.75,18.75,19.25,4.75,5.75,14.25,7.5,10.25,Pressing,10,0,4-5-1,4,5,1,0,-10,8,ZZUEQPHTQQHEEH,2040300404.0,A,Deutschland,10.75,15.25,17.25,16.0,10.0,11.25,12.75,7.5,11.25,Play creatively,21,0,3-5-2,3,5,2,3,10,11,ZUEHEUHQQUHTPE,2003000320,H,32107881,Deu,2024-01-05,Pr,F,,AoD,NDN-WNMNNWN--W
128,2023-12-29 20:00:00+01:00,86,Friendly,,,,,Liechtenstein,4.0,20.75,19.75,23.25,12.25,8.0,13.5,7.25,10.25,Counter-attacks,19,0,5-3-2,5,3,2,1,-10,8,ZHQTHZUHEEHPEQ,404014104.0,H,Dawlat Qatar,8.0,20.75,18.0,20.5,6.5,9.75,16.5,8.5,11.0,Counter-attacks,16,0,4-4-2,4,4,2,0,-10,15,UQTEHUEpTUUETU,2441204120,A,32062200,Daw,2023-12-29,CA,F,,hardca,NNWNWNOW--ON-W
129,2023-12-22 20:00:00+01:00,86,Europe Cup,12.6234,7.1745,15.586,14.1016,Liechtenstein,18.0,13.0,15.5,15.25,7.25,15.75,14.25,8.25,10.75,Play creatively,22,0,3-5-2,3,5,2,0,-5,13,ZUEHERZHQHZEZW,3103001300.0,A,Bosna i Hercegovina,19.25,17.0,17.0,16.5,14.5,15.75,14.75,7.5,11.25,Normal,0,0,3-5-2,3,5,2,1,7,13,ZPEPEHHQHTUPEU,3000300,H,31659059,Bos,2023-12-22,PC,CC,12.623369040067658,PC,NM-O-NMNNOM-NN
130,2023-12-15 20:00:00+01:00,86,Europe Cup,7.8207,14.0519,12.5727,13.8054,Liechtenstein,10.0,22.5,20.75,21.5,14.25,12.75,14.0,8.5,11.25,Counter-attacks,20,0,4-4-2,4,4,2,0,-10,14,ZRQEHUUEQUZPUE,402101000.0,H,Island,8.0,23.25,26.25,25.25,5.25,7.5,17.75,7.5,11.5,Counter-attacks,18,0,5-3-2,5,3,2,0,-10,12,ZZZHPTEpEUZEQZ,2004024104,A,31659037,Isl,2023-12-15,CA,CC,7.820743318623329,442ca,NNW-NDO-NONNN-
131,2023-12-08 20:00:00+01:00,86,Europe Cup,13.5984,9.7274,8.7298,6.2355,Liechtenstein,14.25,20.25,23.25,19.25,9.75,8.75,6.25,7.75,11.5,Normal,0,0,3-5-2,3,5,2,2,-10,13,UUEHEZZUQHHHWE,133000300.0,A,LÃ«tzebuerg,14.25,14.0,14.25,15.25,14.0,17.5,16.0,7.25,10.25,Play creatively,24,0,3-5-2,3,5,2,1,5,16,UZEZEUHUPQTEZH,3101000,H,31659013,LÃ«t,2023-12-08,N,CC,13.59840336544664,AoD,NN-O-MMNNNMNN-
132,2023-12-01 20:00:00+01:00,86,Europe Cup,12.2077,8.2242,7.2273,6.2305,Liechtenstein,12.25,22.0,25.75,22.25,8.25,7.25,6.25,7.5,12.0,Pressing,14,0,4-5-1,4,5,1,1,-10,13,UZHEUUZpQHZEWE,2002320030.0,A,Osterreich,12.75,16.5,15.75,16.75,16.75,17.0,15.25,9.5,11.75,Normal,0,0,3-5-2,3,5,2,1,5,13,ZUEPETZQHZQQEH,110300,H,31658988,Ost,2023-12-01,Pr,CC,12.207715745117795,AoD,NDN-NDMDNNM-N-
133,2023-11-24 20:00:00+01:00,86,Europe Cup,11.4697,12.0122,17.8958,16.9152,Liechtenstein,17.5,9.25,13.5,16.25,12.25,18.25,17.25,9.25,10.25,Normal,0,0,3-5-2,3,5,2,2,0,13,UUEHERHHQHZPEH,103000300.0,H,Suomi,17.25,16.75,15.5,16.25,14.75,14.5,14.25,9.25,12.25,Normal,0,0,3-5-2,3,5,2,3,5,13,PHEUEHHUHZHWEU,103000300,A,31658965,Suo,2023-11-24,N,CC,11.46974607219584,bal,NN-O-NMNNNMN-N
